name,address,lat,lng,rating,userRatingCount,priceLevel,website
Tacos “La Cajuela”,"Av. Río San Joaquín, Residencial Lomas de Sotelo, 53390 Naucalpan de Juárez, Méx., Mexico",19.4542845,-99.21680510000002,4.3,4.0,,
Tacos y Huaraches Sotelo,"Perif. Blvd. Manuel Ávila Camacho 491, Periodista, Miguel Hidalgo, 11220 Ciudad de México, CDMX, Mexico",19.4503306,-99.2172315,4.3,4.0,,
"Taco de carnitas ""El pepe""","Art. 27 Constitucional 59, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4902839,-99.140972,4.5,4.0,,
Taqueria,"04980, Av. División del Nte. 4019, Coapa, Ex-Hacienda Coapa, Coyoacán, 04899 Ciudad de México, CDMX, Mexico",19.3091603,-99.1339629,4.5,4.0,,
Arrachera Tacos,"Av Huasteca 247, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, Mexico",19.4757987,-99.1237407,3.5,4.0,,
Tacos Doña Cuca,"Esq, Irapuato y, Matilde Márquez, Peñón de los Baños, Venustiano Carranza, 15520 Ciudad de México, CDMX, Mexico",19.436381,-99.0838517,4.8,4.0,,
Tacos El Coach,"Decorado 66, 20 de Noviembre, Venustiano Carranza, 15300 Ciudad de México, CDMX, Mexico",19.4414304,-99.1085363,4.0,4.0,,
Tacos TABANA,"Calle Nte. 17, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4328909,-99.1046879,5.0,4.0,,
La Parrillita,"C. 4 239, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4123875,-99.0624304,5.0,4.0,,https://www.facebook.com/Taqueria-La-Parrillita-1031885333618674/?modal=admin_todo_tour
Tacos Bolo,"Gral. Francisco Leyva 59-65, La Valenciana, Iztapalapa, 09110 Ciudad de México, CDMX Gral. Francisco Leyva 59-65, La Valenciana, Iztapalapa, 09110 Ciudad de México, Juan Escutia, Iztapalapa, 09110 CDMX, Mexico",19.3897365,-99.0398842,5.0,4.0,,
Tacos el chino,"Antonio Ruiz Galindo 4225-4263, San Pedro el Chico, Gustavo A. Madero, 07480 Ciudad de México, CDMX, Mexico",19.4714061,-99.0982338,3.8,4.0,,
"Tacos ""El mensajero""","Calle Nte 84, Gertrudis Sánchez III Secc, Gustavo A. Madero, 07839 Ciudad de México, CDMX, Mexico",19.4680441,-99.0994806,5.0,4.0,,https://www.facebook.com/share/1EefjfqBbW/
"La parada del taco, Tacos Poncho","Ote 91 2353, Emiliano Zapata, Gustavo A. Madero, 07889 Ciudad de México, CDMX, Mexico",19.462416,-99.1198799,3.8,4.0,,
Tacos del Barrio (Tepito),"Pintores 38, Morelos, Venustiano Carranza, 15270 Ciudad de México, CDMX, Mexico",19.4484545,-99.1231553,3.5,4.0,,
Tacos de Guisado los Dos Chavos,"C. Uno 99, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4095002,-99.0690363,4.5,4.0,,
Tacos el aventaó,"Vicente guerrero, capaña del ébano, Campaña de ébano, cerrada de José Victoria y, U.H. Vicente Guerrero, Iztapalapa, 09200 Ciudad de México, CDMX, Mexico",19.3539512,-99.0537031,4.3,4.0,,
Tacos los abuelitos,"Tepito, Morelos, Cuauhtémoc, 06200 Mexico City, CDMX, Mexico",19.448162,-99.1302855,5.0,4.0,,
"Tacos ""Chidos & Cafe""","C. Héroes 198, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, Mexico",19.4486111,-99.14522,3.8,4.0,,
Tacos y Quesadillas,"Calz México-Tacuba 479, Un Hogar Para Nosotros, Miguel Hidalgo, 11330 Ciudad de México, CDMX, Mexico",19.4453755,-99.1682394,5.0,4.0,,
Tacos Diegolin,"Antigua Calz. de Guadalupe 83, San Marcos, Azcapotzalco, 02020 Ciudad de México, CDMX, Mexico",19.4891551,-99.1830631,3.0,4.0,,
Tacos DC,"02460, La Preciosa, Azcapotzalco, 02460 Ciudad de México, CDMX, Mexico",19.4880159,-99.1951303,5.0,4.0,,
Tacos de tripa,"Av Aeropuerto 24, Amp Cd Lago A, 57185 Cdad. Nezahualcóyotl, Méx., Mexico",19.4669551,-99.0399285,3.5,4.0,,
TACOS Y TORTAS EL PAISA,"Fernando Montes de Oca Manzana 039, San Miguel Xalostoc, 55390 Ecatepec de Morelos, Méx., Mexico",19.5094919,-99.0769495,4.8,4.0,,https://www.facebook.com/profile.php?id=100091794519816&mibextid=ZbWKwL
Taco fino ( tacos de birria),"Av. Tecnológico Manzana 030, Valle de Anahuac, 55210 Ecatepec de Morelos, Méx., Mexico",19.5103761,-99.0424558,5.0,4.0,,
Tacos El Compadre,"El Rosario, Iztapalapa, 09930 Ciudad de México, CDMX, Mexico",19.3070097,-99.0673802,3.0,4.0,,
Tacos a la parrilla Rebels,"57170, Rtno Bosques de Moscú 52, Bosques de Aragon, 57170 Cdad. Nezahualcóyotl, Méx., Mexico",19.4678559,-99.0474459,5.0,4.0,,
Taqueria el Samu,"Amp. Gabriel Hernández, Gustavo A. Madero, 07089 Mexico City, CDMX, Mexico",19.5065791,-99.1057305,5.0,4.0,,
Tacos Doña Linda,"Fragata 20, San Miguel Xalostoc, 55390 Ecatepec de Morelos, Méx., Mexico",19.5127836,-99.0872668,5.0,4.0,,
Tacos Karis,"55339, Av. Jorge Jiménez Cantú 58C, Villa de Gpe Xal, 55339 Ecatepec de Morelos, Méx., Mexico",19.5170763,-99.0659465,4.8,4.0,,
EL BUEN TACO,"C. Lagos de Moreno 102, La Laguna, 54190 Tlalnepantla, Méx., Mexico",19.5135279,-99.0960262,4.0,4.0,,
La Zuelitas Tacos De Guisado,"Tulyehualco Canal de Garay, 09910 Mexico City, CDMX, Mexico",19.3129859,-99.0728572,4.7,3.0,,
Tacos de mixiote “El Kichy”,"San Lorenzo 8, San Lorenzo Tezonco, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.3104415,-99.0690743,4.3,3.0,,
Tacos el Chuy,"Emiliano Zapata Manzana 021, Emiliano Zapata 1a Secc, 55200 Ecatepec de Morelos, Méx., Mexico",19.5208489,-99.0390048,4.7,3.0,,
Happy Tacos,"Av. San Fernando 15, Toriello Guerra, Tlalpan, 14050 Ciudad de México, CDMX, Mexico",19.2941916,-99.1723894,5.0,3.0,,
Tacos Don Roger,"Av. Sta. Úrsula 04980, Ejido Viejo de Sta Úrsula Coapa, Coyoacán, 04980 Ciudad de México, CDMX, Mexico",19.3014736,-99.1467474,5.0,3.0,,
Tacos Don Chuy,"Av. Guerra de Reforma, Batalla Paso de Ovejas &, Leyes de Reforma 3ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",19.3760135,-99.0700719,5.0,3.0,,
Tacos de canasta originales,"Calz. de Tlalpan 656, Moderna, Benito Juárez, 03510 Ciudad de México, CDMX, Mexico",19.3950024,-99.1375676,5.0,3.0,,
Alcaldia Benito Juárez Tacos,"Castilla, Miguel Alemán, Benito Juárez, 03420 Ciudad de México, CDMX, Mexico",19.3898548,-99.1440825,5.0,3.0,,
Tacos de machitos,"Ermita Iztapalapa CFAMSA, Granjas San Antonio, Iztapalapa, 09070 Ciudad de México, CDMX, Mexico",19.3563904,-99.1069037,4.7,3.0,,
Tacos el Cheo,"Mar Egeo & Av. Cuitláhuac, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, Mexico",19.4582557,-99.1795175,4.0,3.0,,
TACOS DE CABEZA DE BORREGO,"Dr. J. Navarro 25, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4207324,-99.1448669,5.0,3.0,,
"Taquería Los Auténticos ""Mishos""","Ermita Iztapalapa 204, Sinatel, Iztapalapa, 09460 Ciudad de México, CDMX, Mexico",19.3593042,-99.1353408,5.0,3.0,,
Vuelve El Amigo Tacos Y Tortas,"Algarin, 06880 Mexico City, CDMX, Mexico",19.4053922,-99.1445991,3.7,3.0,,
"Tacos de ""Don Chuy""","Tres Anegas 95, Ampliación Progreso Nacional, Gustavo A. Madero, 07650 Ciudad de México, CDMX, Mexico",19.5159915,-99.1579963,5.0,3.0,,
Tortas y Tacos La Favorita,"C. Miguel Noreña 33-local 1 PB, San José Insurgentes, Benito Juárez, 03900 Ciudad de México, CDMX, Mexico",19.3635582,-99.1872993,5.0,3.0,,http://www.tortasytacoslafavorita.com/
"Tacos ""La Mentada de Madre""","Aldama 100, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3590405,-99.0902233,4.7,3.0,,
Taqueria Don Javis,"Ignacio Comonfort 45, San Lucas, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3588154,-99.0939942,3.7,3.0,,
Tacos los Morenos,"C. 4 Ote. 79c, Isidro Fabela, Tlalpan, 14030 Ciudad de México, CDMX, Mexico",19.2997594,-99.1724177,3.7,3.0,,
Tacos Argentinos,"Santa Anita, Eje 2 Oriente (Av. Congreso de la Unión) 536, Santa Anita, Iztacalco, 08300 Ciudad de México, CDMX, Mexico",19.4002996,-99.1216327,5.0,3.0,,
Taco Inn,"Luna 254, Sta María la Ribera, Buenavista, Cuauhtémoc, 06350 Ciudad de México, CDMX, Mexico",19.4491931,-99.1529167,3.3,3.0,,
SUPER TACOS EL TOLUCO,"Centeno 742, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, Mexico",19.4000454,-99.099259,3.7,3.0,,
Tacos y quesadillas,"C. Genaro García 57, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4091546,-99.1026885,3.7,3.0,,
Tacos el Yeyo,"Diplomáticos 49, San José Aculco, Iztapalapa, 09410 Ciudad de México, CDMX, Mexico",19.4099613,-99.0919204,4.3,3.0,,
Los tacos de la 8,"Calle 47, Calz. Ignacio Zaragoza y, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4112708,-99.0885139,4.0,3.0,,
Tacos Chucho,"Enrique Añorve 154, San Pedro Xalpa, Azcapotzalco, 02719 Ciudad de México, CDMX, Mexico",19.4792558,-99.2153668,5.0,3.0,,
"Tacos de Guisado ""Doña Meche""","Luis Echeverría Álvarez Manzana 051, 10 de Abril, 53320 Naucalpan de Juárez, Méx., Mexico",19.4874645,-99.2179437,5.0,3.0,,
Tacos de Guisado,"Margarita Maza de Juárez, Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, Mexico",19.5075958,-99.1539262,3.3,3.0,,
Los Tacos De Ray de Boturini,"Sur 107 1621, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169736,-99.1166202,4.3,3.0,,
Taconmadre,"Av Benito Juárez 26-MZ 009, San Pablo Xalpa, 54090 Tlalnepantla, Méx., Mexico",19.5082085,-99.1835565,5.0,3.0,,
Tacos El Negro,"Ampliación Progreso Nacional, Gustavo A. Madero, 07600 Ciudad de México, CDMX, Mexico",19.518799,-99.1574724,5.0,3.0,,
"Tacos El ""CANGRI""","El Mosco Chinampa, Iztacalco, 08730 Mexico City, CDMX, Mexico",19.389147,-99.101786,4.7,3.0,,
Tacos Yaz,"C. Ote. 116 1914, Gabriel Ramos Millán, Iztacalco, 08730 Ciudad de México, CDMX, Mexico",19.3892544,-99.1032819,5.0,3.0,,
Tacos & Huesitos,"Prol. Nueces 02500, Unidad Habitacional, Cuitlahuac, Azcapotzalco, 02500 Ciudad de México, CDMX, Mexico",19.4727194,-99.1696981,5.0,3.0,,
Tacos el buen sazón,"Lebrija, Martos, Cerro de la Estrella, Iztapalapa, 09860 Ciudad de México, CDMX, Mexico",19.3228326,-99.0779711,5.0,3.0,,
"Tacotes ""El Papirrin""","C. Francisco Espejel 7, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4278193,-99.1100646,5.0,3.0,,
Tacos de Guisado,"Martiniano Herrera 32, Consejo Agrarista Mexicano, Iztapalapa, 09760 Ciudad de México, CDMX, Mexico",19.3295521,-99.0572191,5.0,3.0,,
Cochinita pibil tacos y tortas,"Av. 12 482, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.4084045,-99.0870844,2.3,3.0,,
Tacos Rivero,"Av. del Trabajo & Rivero, Tepito, Morelos, Cuauhtémoc, 15270 Ciudad de México, CDMX, Mexico",19.4472553,-99.1259731,4.3,3.0,,
"Tacos Y Hamburguesas ""ALDERAN""","Leo Sam, Consejo Agrarista Mexicano, Iztapalapa, 09760 Ciudad de México, CDMX, Mexico",19.3292515,-99.0575307,4.7,3.0,,
Tacos el machin,"Calz. de las Águilas 651, 1ra Secc las Águilas, Álvaro Obregón, 01750 Ciudad de México, CDMX, Mexico",19.3577894,-99.213686,5.0,3.0,,
Tacos de canasta,"Coapa, Equipamiento Fábrica Fisisa, Tlalpan, 14340 Mexico City, CDMX, Mexico",19.2973388,-99.136386,5.0,3.0,,
Tacos” La Fe” DON LEO,"Cda. Carretones, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.425075,-99.1222681,4.3,3.0,,
Takechis - Tacos de asada,"Prof. Jesús Romero Flores 202, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3517549,-99.0568765,4.7,3.0,,
"Ricos Tacos De Guisado ""Las Cazuelas De Mariano""","Leyes de Reforma 3ra Secc, 09310 Mexico City, CDMX, Mexico",19.3747439,-99.0704427,4.3,3.0,,
Tacos el Paisa,"C. la Mora 4, La Mora, 54090 Tlalnepantla, Méx., Mexico",19.520319900000004,-99.2084718,3.7,3.0,,
Tacos los heredez o taquería los hernandez,"Aile 205, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, Mexico",19.3282249,-99.1675691,5.0,3.0,,
Tacos de carnitas Los Charros,"Paso de C U 93, Pedregal de Santo Domingo, Coyoacán, 04369 Ciudad de México, CDMX, Mexico",19.3242648,-99.1731619,4.3,3.0,,
Tacos de Cabeza y Pastor.,"02960, San Francisco Xocotitla, Azcapotzalco, 02960 Ciudad de México, CDMX, Mexico",19.4677922,-99.1469257,5.0,3.0,,
Tacos Keken,"Debussy 80, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, Mexico",19.4641425,-99.1400483,5.0,3.0,,
AntojitosXimena,"Av. Canal Nacional 97, Coapa, Baldío Canal Nacional, Xochimilco, 14339 Ciudad de México, CDMX, Mexico",19.2989746,-99.09979,5.0,3.0,,
Tacos los Weros de Aldama,"Calle lirios con esquina, Av. Ignacio Aldama, Jardines de San Lorenzo Tezonco, Iztapalapa, 09940 Ciudad de México, CDMX, Mexico",19.2953261,-99.0731947,5.0,3.0,,
Tacos la esquina,"Cda. Cuitláhuac 18A, El Molino Tezonco, Iztapalapa, 09900 Ciudad de México, CDMX, Mexico",19.2999369,-99.0680094,5.0,3.0,,
Charly Tacos,"Valle del Navia 107, Valle de Aragon 3ra Secc, 55280 Ecatepec de Morelos, Méx., Mexico",19.5031178,-99.0475397,5.0,3.0,,
Tacos el pirata,"Sta Cruz Meyehualco, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3415732,-99.047414,5.0,3.0,,
Tacos y Quesadillas,"Arquitecto Carlos Lazo 5, Tacubaya, Miguel Hidalgo, 11870 Ciudad de México, CDMX, Mexico",19.4023279,-99.19154770000002,4.7,3.0,,
TACOS MARY,"Felipe Carrillo Puerto 619, Legaria, Miguel Hidalgo, 11410 Ciudad de México, CDMX, Mexico",19.4540191,-99.1945891,5.0,3.0,,
Tacos EL DIABLO,"San Joaquín, Laguna de Términos, Modelo Pensil, Miguel Hidalgo, 11450 Ciudad de México, CDMX, Mexico",19.4449552,-99.1922894,4.3,3.0,,
Tacos de suadero,"Lago Hielmar 29, Cuauhtémoc Pensil, Miguel Hidalgo, 11490 Ciudad de México, CDMX, Mexico",19.4453786,-99.191936,5.0,3.0,,
"TACOS DE CANASTA ""LA NEGRITA""","Cda.lago Erne, Reforma Pensil, Miguel Hidalgo, 11440 Ciudad de México, CDMX, Mexico",19.451276,-99.1941382,4.7,3.0,,
Tacos Los Gueros,"Atlacomulco, Lomas de Atizapán, San Felipe de Jesús, Gustavo A. Madero, 07510 Cd López Mateos, CDMX, Mexico",19.4921977,-99.0678408,3.7,3.0,,
"Tacos de Cabeza de Res, Estilo Birria ""Mario""","Granjas Valle de Guadalupe, 55270 Ecatepec de Morelos, Méx., Mexico",19.5054764,-99.0722152,5.0,3.0,,
Tacos del abuelo,"Calle Gob. Ing. Salvador Sánchez Colin 61, Granjas Valle de Guadalupe, 55270 Ecatepec de Morelos, Méx., Mexico",19.5057435,-99.0609195,5.0,3.0,,https://www.facebook.com/profile.php?id=100086155184290&mibextid=ZbWKwL
Tacos GYMM,"Arabella 5, Miguel Hidalgo, Tláhuac, 13200 Ciudad de México, CDMX, Mexico",19.2953831,-99.0501007,5.0,3.0,,
SuperTacos,"Nueva Atzacoalco, Gustavo A. Madero, 07420 Ciudad de México, CDMX, Mexico",19.503059,-99.0845802,4.7,3.0,,
"Tacos de suadero ""Las guerreras""","Diplomáticos 48, San José Aculco, Iztapalapa, 09410 Ciudad de México, CDMX, Mexico",19.3768873,-99.0990806,3.7,3.0,,
LA CHINGADA taqueria y algo más...,"Nayarit 6, Aculco, Iztapalapa, 09410 Ciudad de México, CDMX, Mexico",19.3735835,-99.1048651,4.0,3.0,,
Taco Poppers,"Villa Victoria 215, Las Fuentes, 57600 Cdad. Nezahualcóyotl, Méx., Mexico",19.4014869,-99.0368547,5.0,3.0,,
Tacos El Paisa,"Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4443511,-99.2172073,3.7,3.0,,
Tacos El Viajero Mexicano,"Av. Taxímetros 71, Bosques de Aragon, 57170 Cdad. Nezahualcóyotl, Méx., Mexico",19.4604197,-99.0501518,4.3,3.0,,
LOS PEQUE-TACOS,"Sta Lucia, Azcapotzalco, 02760 Ciudad de México, CDMX, Mexico",19.4756305,-99.1995774,5.0,3.0,,
Tacos de Guisado y Costillitas BBQ,"Av. Morelos 9, San Miguel Amantla, Azcapotzalco, 02700 Ciudad de México, CDMX, Mexico",19.4761524,-99.2021716,4.3,3.0,,
Tacos Mario,"Albacete 16, Nuevo San Rafael, Azcapotzalco, 02010 Ciudad de México, CDMX, Mexico",19.4887704,-99.1870293,4.7,3.0,,
Taqueria Juquilita,"Villa Ce 11, Desarrollo Urbano Quetzalcóatl, Iztapalapa, 09700 Ciudad de México, CDMX, Mexico",19.3238098,-99.0431364,5.0,3.0,,
"Tacos ""Los florkis""","Lago Viedma 133, Argentina Antigua, Miguel Hidalgo, 11270 Ciudad de México, CDMX, Mexico",19.4535145,-99.2022742,5.0,3.0,,
Los Tacos Tacos,"cerca de Av Azcapotzalco 574, Centro Azcapotzalco, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, Mexico",19.4795259,-99.1862342,4.7,3.0,,
Caldoz de gallina y tacos de cecina,"Calle 13 mz26 lt30 esquina 18, José López Portillo, Iztapalapa, 09920 Ciudad de México, CDMX, Mexico",19.3067422,-99.0791907,4.0,3.0,,
Quesadillas y tacos Don Berna,"Calle Felipe Villanueva, Adelina Patti 18-y, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, Mexico",19.4616402,-99.1288704,5.0,3.0,,
Super tacos de guisado,"Av. Ejército Nacional Mexicano 481, Chapultepec Morales, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",19.4380895,-99.1898735,4.7,3.0,,
Tacos Dannis,"Cuauhtémoc s/n, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4988843,-99.1168526,4.7,3.0,,
Tacos de la ortiz,"Plaza Vizcaínas 17-18, Dr Alfonso Ortiz Tirado, Iztapalapa, 09020 Ciudad de México, CDMX, Mexico",19.3867718,-99.0772742,4.0,3.0,,
Tacos el Torito,"Pl. Mayor 139, Dr Alfonso Ortiz Tirado, Iztapalapa, 09020 Ciudad de México, CDMX, Mexico",19.3868433,-99.0775294,2.3,3.0,,
Tacos de cochinita DON ALFREDO,"Xochiquetzal 246, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4959741,-99.1129664,4.3,3.0,,
Tacos el rey del barrio,"Froylán C. Manjarrez 103, Josemaría truchuelo, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3517366,-99.0659077,5.0,3.0,,
Tacos los primos,"Coyuya 293, Santa Anita, Iztacalco, 08320 Ciudad de México, CDMX, Mexico",19.4011193,-99.1171889,3.7,3.0,,
Tacos los poderosos de la voca 10,"Av. 508, San Juan de Aragón II Secc, Gustavo A. Madero, 07969 Ciudad de México, CDMX, Mexico",19.4517869,-99.0791053,5.0,3.0,,
Ducks tacos de birria y suadero,"Calle Esterlinas & Calle Norte 174 317, C. Esterlinas, Pensador Mexicano, Venustiano Carranza, 15510 Ciudad de México, CDMX, Mexico",19.4451404,-99.0858982,5.0,3.0,,
TACOS LOS CHORIQUESOS,"Osuna 83, Cerro de la Estrella, Iztapalapa, 09860 Ciudad de México, CDMX, Mexico",19.3245739,-99.0789982,5.0,3.0,,
"Tacos De Guisado ""Yareni""","Santa Ana Poniente, 13300 Mexico City, CDMX, Mexico",19.3041991,-99.0403721,4.7,3.0,,
Antojitos Mexicanos Hilarios's,"Av. Pdte. Plutarco Elías Calles 1458, Zacahuitzco, Iztapalapa, 09440 Ciudad de México, CDMX, Mexico",19.3753729,-99.135686,5.0,3.0,,https://www.facebook.com/profile.php?id=100063724866319&mibextid=ZbWKwL
Tacos de canasta 1000,"4a. Cda. Zaragoza, Lomas de San Lorenzo, Iztapalapa, 09780 Ciudad de México, CDMX, Mexico",19.3193357,-99.0705155,2.3,3.0,,https://1000tacosdecanastax1200pesos.es.tl/
Tacos Las Nietas de Don Rafa,"Santa Ana Poniente, Tláhuac, 13300 Ciudad de México, CDMX, Mexico",19.306384800000004,-99.0433362,3.7,3.0,,
Big Mike Tacos al Carbón,"C. 1525 14, San Juan de Aragón VI Secc, Gustavo A. Madero, 07918 Ciudad de México, CDMX, Mexico",19.465580900000003,-99.0665739,5.0,3.0,,
Tacos de canasta Tonatiuh,"Av. 495 122, San Juan de Aragón VII Secc, Gustavo A. Madero, 07910 Ciudad de México, CDMX, Mexico",19.4707599,-99.0723184,3.0,3.0,,
TACOS MORAN,"Oscar Loya 17-19, Amp Veracruzana, Iztapalapa, 09856 Ciudad de México, CDMX, Mexico",19.3502806,-99.0901769,4.3,3.0,,
Tacos Don Juan,"Plutonio, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.345895,-99.0786892,4.3,3.0,,
Tacos de la carniceria,"Priv. Germanio 37, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.3461678,-99.0793836,3.7,3.0,,
Tacos de guisado Chantis,"Eje Vial 8 Sur (Calzada Ermita Iztapalapa 201(352, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3504437,-99.0740177,5.0,3.0,,
Tacos al Fuego 2,"Av. México-Tenochtitlán 98, Tabacalera, Cuauhtémoc, 06350 Ciudad de México, CDMX, Mexico",19.4391977,-99.1549155,5.0,3.0,,
RICOS TACOS EL MAY SUCURSAL EL PARQUE,"Cda. de Otavalo 138, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4954929,-99.1466063,5.0,3.0,,
Tacos Lomelí,"Av San Pablo Xalpa 434, San Pablo Xalpa, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.5046607,-99.1835593,5.0,3.0,,https://www.facebook.com/Tacos-Lomel%C3%AD-110549077203018/
Tacos del Takeshi,"Central 85, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, Mexico",19.4930572,-99.1759881,3.7,3.0,,
Tacos El Güero,"Pte 150, Nte. 59 &, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.5036682,-99.1630777,4.7,3.0,,https://website--8735281345382105491253-restaurant.negocio.site/?utm_source=gmb&utm_medium=referral
Tacos Wences,"Moldeadores, C. 12 3, Trabajadores de Hierro, Azcapotzalco, 02650 Ciudad de México, CDMX, Mexico",19.4783354,-99.1534345,5.0,3.0,,
Tacos el Ingeniero (Martes y Viernes),"Área Federal Parque Cuitláhuac, Iztapalapa, 09290 Ciudad de México, CDMX, Mexico",19.3630324,-99.0470044,5.0,3.0,,
Puesto de Tacos y Alitas,"Iztlahuaca 9BIS, Santa María Tomatlan, Iztapalapa, 09870 Ciudad de México, CDMX, Mexico",19.3216585,-99.0994347,4.7,3.0,,
Tacos 5x15,"Coapa, Cafetales I, Coyoacán, 04918 Mexico City, CDMX, Mexico",19.3111563,-99.1111676,3.7,3.0,,
"Tacos ""Los primos""","P.º de Las Galias 165, Lomas Estrella 2da Secc, Iztapalapa, 09890 Ciudad de México, CDMX, Mexico",19.3173611,-99.0965792,5.0,3.0,,
Tacos de canasta,"Calz Taxqueña, San Antonio Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.339065,-99.1141479,5.0,3.0,,
Tacos y Hamburguesas Alta tensión,"C. Alta Tension S/N, Santa Ana Poniente, Tláhuac, 13219 Ciudad de México, CDMX, Mexico",19.309754,-99.0470957,3.7,3.0,,
El Sagaz Ricos Tacos,"Av. Benito Juarez, Lomas de San Lorenzo, Tláhuac, 09790 Ciudad de México, CDMX, Mexico",19.3155776,-99.0471191,4.0,3.0,,
Taqueria El Queto,"Rtno. 1 Rifleros de San Luis Potosi 25, Ejército de Oriente Indeco II Issste, Iztapalapa, 09230 Ciudad de México, CDMX, Mexico",19.3821536,-99.0369767,5.0,3.0,,
Tacos de guisado 24Hrs buenísimos,"C. Bajío 350, código 2, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",19.4024277,-99.1693996,5.0,3.0,,
Tacos Dany,"Aguascalientes 126, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",19.4093359,-99.1667867,5.0,3.0,,
"Tacos ""El moreno""","Manuel de la Peña y Peña 87B, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Centro, CDMX, Mexico",19.440153,-99.1286768,3.7,3.0,,
Tacos Los Enfermos,"Cultura Nte. 419, El Rosario, Azcapotzalco, 02100 Ciudad de México, CDMX, Mexico",19.5041219,-99.2012958,5.0,3.0,,
Quesadillas del sur,"Boulevard cataratas sin número esquina, Llanura, Jardines del Pedregal de San Ángel, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",19.3104009,-99.2008419,3.7,3.0,,
"Tacos ""BETO""","Alcanfores, San Clemente Sur, Álvaro Obregón, 01740 Ciudad de México, CDMX, Mexico",19.3482733,-99.2234707,5.0,3.0,,
Tacos de tripa pancho,"Xocoyote 215, Arenal 4ta Secc, Venustiano Carranza, 15640 Ciudad de México, CDMX, Mexico",19.430546,-99.0557503,5.0,3.0,,
Antojitos mexicanos los de la riva,"Av. Riva Palacio #258, El Sol, 57200 Ciudad de México, Méx., Mexico",19.430815,-99.0363655,4.0,3.0,,
"Tacos ""Tacos""","Campo, C. Refinería Salamanca 45, Reynosa Tamaulipas, Azcapotzalco, 02200 Ciudad de México, CDMX, Mexico",19.4945939,-99.18772,5.0,3.0,,
"Tacos de Guisado ""Lulu""","Av. Valle de Santiago 198, Valle de Aragon 1ra Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4886296,-99.0546528,3.7,3.0,,
